"id","learning_rate","num_hidden","num_neurons","dropout_hidden","pccc","pccc_validate"
260,0.14,2,400,0.6,0.808731808731809,0.84247258225324
138,0.06,3,200,0.55,0.806652806652807,0.837487537387837
710,0.14,2,100,0.85,0.805613305613306,0.839481555333998
5,0.14,1,100,0.5,0.801455301455301,0.837487537387837
13,0.06,3,100,0.5,0.801455301455301,0.837487537387837
14,0.1,3,100,0.5,0.801455301455301,0.837487537387837
41,0.01,4,200,0.5,0.801455301455301,0.837487537387837
50,0.14,5,200,0.5,0.801455301455301,0.837487537387837
57,0.04,2,400,0.5,0.801455301455301,0.837487537387837
68,0.06,4,400,0.5,0.801455301455301,0.837487537387837
74,0.1,5,400,0.5,0.801455301455301,0.837487537387837
76,0.01,1,500,0.5,0.801455301455301,0.837487537387837
77,0.04,1,500,0.5,0.801455301455301,0.837487537387837
79,0.1,1,500,0.5,0.801455301455301,0.837487537387837
84,0.1,2,500,0.5,0.801455301455301,0.837487537387837
89,0.1,3,500,0.5,0.801455301455301,0.837487537387837
114,0.1,3,100,0.55,0.801455301455301,0.837487537387837
115,0.14,3,100,0.55,0.801455301455301,0.837487537387837
119,0.1,4,100,0.55,0.801455301455301,0.837487537387837
126,0.01,1,200,0.55,0.801455301455301,0.837487537387837
127,0.04,1,200,0.55,0.801455301455301,0.837487537387837
128,0.06,1,200,0.55,0.801455301455301,0.837487537387837
129,0.1,1,200,0.55,0.801455301455301,0.837487537387837
134,0.1,2,200,0.55,0.801455301455301,0.837487537387837
148,0.06,5,200,0.55,0.801455301455301,0.837487537387837
153,0.06,1,400,0.55,0.801455301455301,0.837487537387837
158,0.06,2,400,0.55,0.801455301455301,0.837487537387837
166,0.01,4,400,0.55,0.801455301455301,0.837487537387837
177,0.04,1,500,0.55,0.801455301455301,0.837487537387837
178,0.06,1,500,0.55,0.801455301455301,0.837487537387837
179,0.1,1,500,0.55,0.801455301455301,0.837487537387837
180,0.14,1,500,0.55,0.801455301455301,0.837487537387837
190,0.14,3,500,0.55,0.801455301455301,0.837487537387837
203,0.06,1,100,0.6,0.801455301455301,0.837487537387837
221,0.01,5,100,0.6,0.801455301455301,0.837487537387837
238,0.06,3,200,0.6,0.801455301455301,0.837487537387837
244,0.1,4,200,0.6,0.801455301455301,0.837487537387837
253,0.06,1,400,0.6,0.801455301455301,0.837487537387837
254,0.1,1,400,0.6,0.801455301455301,0.837487537387837
255,0.14,1,400,0.6,0.801455301455301,0.837487537387837
263,0.06,3,400,0.6,0.801455301455301,0.838484546360917
266,0.01,4,400,0.6,0.801455301455301,0.837487537387837
284,0.1,2,500,0.6,0.801455301455301,0.837487537387837
288,0.06,3,500,0.6,0.801455301455301,0.837487537387837
291,0.01,4,500,0.6,0.801455301455301,0.837487537387837
292,0.04,4,500,0.6,0.801455301455301,0.837487537387837
297,0.04,5,500,0.6,0.801455301455301,0.837487537387837
302,0.04,1,100,0.65,0.801455301455301,0.837487537387837
304,0.1,1,100,0.65,0.801455301455301,0.837487537387837
321,0.01,5,100,0.65,0.801455301455301,0.837487537387837
327,0.04,1,200,0.65,0.801455301455301,0.837487537387837
335,0.14,2,200,0.65,0.801455301455301,0.837487537387837
342,0.04,4,200,0.65,0.801455301455301,0.837487537387837
356,0.01,2,400,0.65,0.801455301455301,0.837487537387837
367,0.04,4,400,0.65,0.801455301455301,0.837487537387837
371,0.01,5,400,0.65,0.801455301455301,0.837487537387837
377,0.04,1,500,0.65,0.801455301455301,0.837487537387837
378,0.06,1,500,0.65,0.801455301455301,0.837487537387837
382,0.04,2,500,0.65,0.801455301455301,0.837487537387837
406,0.01,2,100,0.7,0.801455301455301,0.837487537387837
408,0.06,2,100,0.7,0.801455301455301,0.837487537387837
413,0.06,3,100,0.7,0.801455301455301,0.837487537387837
420,0.14,4,100,0.7,0.801455301455301,0.837487537387837
427,0.04,1,200,0.7,0.801455301455301,0.837487537387837
429,0.1,1,200,0.7,0.801455301455301,0.837487537387837
432,0.04,2,200,0.7,0.801455301455301,0.837487537387837
450,0.14,5,200,0.7,0.801455301455301,0.837487537387837
454,0.1,1,400,0.7,0.801455301455301,0.837487537387837
464,0.1,3,400,0.7,0.801455301455301,0.837487537387837
469,0.1,4,400,0.7,0.801455301455301,0.837487537387837
477,0.04,1,500,0.7,0.801455301455301,0.837487537387837
478,0.06,1,500,0.7,0.801455301455301,0.837487537387837
485,0.14,2,500,0.7,0.801455301455301,0.837487537387837
490,0.14,3,500,0.7,0.801455301455301,0.837487537387837
503,0.06,1,100,0.75,0.801455301455301,0.837487537387837
518,0.06,4,100,0.75,0.801455301455301,0.837487537387837
532,0.04,2,200,0.75,0.801455301455301,0.837487537387837
553,0.06,1,400,0.75,0.801455301455301,0.837487537387837
556,0.01,2,400,0.75,0.801455301455301,0.837487537387837
559,0.1,2,400,0.75,0.801455301455301,0.837487537387837
566,0.01,4,400,0.75,0.801455301455301,0.837487537387837
568,0.06,4,400,0.75,0.801455301455301,0.837487537387837
579,0.1,1,500,0.75,0.801455301455301,0.837487537387837
581,0.01,2,500,0.75,0.801455301455301,0.824526420737787
582,0.04,2,500,0.75,0.801455301455301,0.837487537387837
600,0.14,5,500,0.75,0.801455301455301,0.838484546360917
604,0.1,1,100,0.8,0.801455301455301,0.837487537387837
605,0.14,1,100,0.8,0.801455301455301,0.837487537387837
645,0.14,4,200,0.8,0.801455301455301,0.837487537387837
654,0.1,1,400,0.8,0.801455301455301,0.837487537387837
655,0.14,1,400,0.8,0.801455301455301,0.837487537387837
669,0.1,4,400,0.8,0.801455301455301,0.837487537387837
678,0.06,1,500,0.8,0.801455301455301,0.837487537387837
679,0.1,1,500,0.8,0.801455301455301,0.837487537387837
688,0.06,3,500,0.8,0.801455301455301,0.837487537387837
689,0.1,3,500,0.8,0.801455301455301,0.837487537387837
703,0.06,1,100,0.85,0.801455301455301,0.837487537387837
705,0.14,1,100,0.85,0.801455301455301,0.837487537387837
729,0.1,1,200,0.85,0.801455301455301,0.837487537387837
733,0.06,2,200,0.85,0.801455301455301,0.837487537387837
736,0.01,3,200,0.85,0.801455301455301,0.837487537387837
743,0.06,4,200,0.85,0.801455301455301,0.837487537387837
752,0.04,1,400,0.85,0.801455301455301,0.837487537387837
759,0.1,2,400,0.85,0.801455301455301,0.837487537387837
778,0.06,1,500,0.85,0.801455301455301,0.837487537387837
779,0.1,1,500,0.85,0.801455301455301,0.837487537387837
790,0.14,3,500,0.85,0.801455301455301,0.837487537387837
810,0.14,2,100,0.9,0.801455301455301,0.837487537387837
818,0.06,4,100,0.9,0.801455301455301,0.837487537387837
834,0.1,2,200,0.9,0.801455301455301,0.837487537387837
857,0.04,2,400,0.9,0.801455301455301,0.837487537387837
863,0.06,3,400,0.9,0.801455301455301,0.837487537387837
868,0.06,4,400,0.9,0.801455301455301,0.837487537387837
889,0.1,3,500,0.9,0.801455301455301,0.838484546360917
891,0.01,4,500,0.9,0.801455301455301,0.837487537387837
910,0.14,2,100,0.95,0.801455301455301,0.837487537387837
915,0.14,3,100,0.95,0.801455301455301,0.837487537387837
919,0.1,4,100,0.95,0.801455301455301,0.837487537387837
928,0.06,1,200,0.95,0.801455301455301,0.837487537387837
931,0.01,2,200,0.95,0.801455301455301,0.837487537387837
941,0.01,4,200,0.95,0.801455301455301,0.837487537387837
954,0.1,1,400,0.95,0.801455301455301,0.837487537387837
975,0.14,5,400,0.95,0.801455301455301,0.837487537387837
979,0.1,1,500,0.95,0.801455301455301,0.837487537387837
997,0.04,5,500,0.95,0.801455301455301,0.837487537387837
32,0.04,2,200,0.5,0.8004158004158,0.837487537387837
86,0.01,3,500,0.5,0.8004158004158,0.837487537387837
103,0.06,1,100,0.55,0.8004158004158,0.836490528414756
143,0.06,4,200,0.55,0.8004158004158,0.837487537387837
261,0.01,3,400,0.6,0.8004158004158,0.836490528414756
277,0.04,1,500,0.6,0.8004158004158,0.837487537387837
340,0.14,3,200,0.65,0.8004158004158,0.835493519441675
354,0.1,1,400,0.65,0.8004158004158,0.837487537387837
355,0.14,1,400,0.65,0.8004158004158,0.837487537387837
459,0.1,2,400,0.7,0.8004158004158,0.837487537387837
467,0.04,4,400,0.7,0.8004158004158,0.837487537387837
475,0.14,5,400,0.7,0.8004158004158,0.837487537387837
479,0.1,1,500,0.7,0.8004158004158,0.837487537387837
480,0.14,1,500,0.7,0.8004158004158,0.837487537387837
534,0.1,2,200,0.75,0.8004158004158,0.837487537387837
580,0.14,1,500,0.75,0.8004158004158,0.837487537387837
597,0.04,5,500,0.75,0.8004158004158,0.836490528414756
704,0.1,1,100,0.85,0.8004158004158,0.836490528414756
819,0.1,4,100,0.9,0.8004158004158,0.835493519441675
883,0.06,2,500,0.9,0.8004158004158,0.837487537387837
940,0.14,3,200,0.95,0.8004158004158,0.837487537387837
973,0.06,5,400,0.95,0.8004158004158,0.837487537387837
980,0.14,1,500,0.95,0.8004158004158,0.837487537387837
4,0.1,1,100,0.5,0.799376299376299,0.837487537387837
28,0.06,1,200,0.5,0.799376299376299,0.837487537387837
53,0.06,1,400,0.5,0.799376299376299,0.837487537387837
54,0.1,1,400,0.5,0.799376299376299,0.837487537387837
98,0.06,5,500,0.5,0.799376299376299,0.837487537387837
154,0.1,1,400,0.55,0.799376299376299,0.837487537387837
155,0.14,1,400,0.55,0.799376299376299,0.837487537387837
229,0.1,1,200,0.6,0.799376299376299,0.837487537387837
280,0.14,1,500,0.6,0.799376299376299,0.837487537387837
313,0.06,3,100,0.65,0.799376299376299,0.833499501495513
421,0.01,5,100,0.7,0.799376299376299,0.836490528414756
453,0.06,1,400,0.7,0.799376299376299,0.837487537387837
571,0.01,5,400,0.75,0.799376299376299,0.836490528414756
596,0.01,5,500,0.75,0.799376299376299,0.837487537387837
695,0.14,4,500,0.8,0.799376299376299,0.837487537387837
755,0.14,1,400,0.85,0.799376299376299,0.837487537387837
785,0.14,2,500,0.85,0.799376299376299,0.837487537387837
799,0.1,5,500,0.85,0.799376299376299,0.837487537387837
829,0.1,1,200,0.9,0.799376299376299,0.837487537387837
830,0.14,1,200,0.9,0.799376299376299,0.837487537387837
835,0.14,2,200,0.9,0.799376299376299,0.837487537387837
860,0.14,2,400,0.9,0.799376299376299,0.837487537387837
45,0.14,4,200,0.5,0.798336798336798,0.837487537387837
80,0.14,1,500,0.5,0.798336798336798,0.837487537387837
246,0.01,5,200,0.6,0.798336798336798,0.837487537387837
405,0.14,1,100,0.7,0.798336798336798,0.837487537387837
428,0.06,1,200,0.7,0.798336798336798,0.837487537387837
430,0.14,1,200,0.7,0.798336798336798,0.837487537387837
544,0.1,4,200,0.75,0.798336798336798,0.833499501495513
558,0.06,2,400,0.75,0.798336798336798,0.837487537387837
629,0.1,1,200,0.8,0.798336798336798,0.837487537387837
647,0.04,5,200,0.8,0.798336798336798,0.837487537387837
728,0.06,1,200,0.85,0.798336798336798,0.837487537387837
896,0.01,5,500,0.9,0.798336798336798,0.836490528414756
978,0.06,1,500,0.95,0.798336798336798,0.837487537387837
228,0.06,1,200,0.6,0.797297297297297,0.837487537387837
529,0.1,1,200,0.75,0.797297297297297,0.837487537387837
680,0.14,1,500,0.8,0.797297297297297,0.837487537387837
208,0.06,2,100,0.6,0.796257796257796,0.835493519441675
423,0.06,5,100,0.7,0.796257796257796,0.836490528414756
433,0.06,2,200,0.7,0.796257796257796,0.834496510468594
741,0.01,4,200,0.85,0.796257796257796,0.835493519441675
754,0.1,1,400,0.85,0.796257796257796,0.837487537387837
782,0.04,2,500,0.85,0.796257796257796,0.82851445663011
329,0.1,1,200,0.65,0.795218295218295,0.837487537387837
374,0.1,5,400,0.65,0.795218295218295,0.832502492522433
452,0.04,1,400,0.7,0.795218295218295,0.837487537387837
55,0.14,1,400,0.5,0.794178794178794,0.837487537387837
118,0.06,4,100,0.55,0.794178794178794,0.833499501495513
160,0.14,2,400,0.55,0.794178794178794,0.833499501495513
557,0.04,2,400,0.75,0.794178794178794,0.836490528414756
603,0.06,1,100,0.8,0.794178794178794,0.837487537387837
726,0.01,1,200,0.85,0.794178794178794,0.833499501495513
51,0.01,1,400,0.5,0.793139293139293,0.837487537387837
301,0.01,1,100,0.65,0.793139293139293,0.837487537387837
498,0.06,5,500,0.7,0.793139293139293,0.824526420737787
637,0.04,3,200,0.8,0.793139293139293,0.832502492522433
205,0.14,1,100,0.6,0.792099792099792,0.837487537387837
795,0.14,4,500,0.85,0.792099792099792,0.82951146560319
30,0.14,1,200,0.5,0.791060291060291,0.837487537387837
184,0.1,2,500,0.55,0.791060291060291,0.831505483549352
278,0.06,1,500,0.6,0.791060291060291,0.837487537387837
569,0.1,4,400,0.75,0.791060291060291,0.831505483549352
27,0.04,1,200,0.5,0.79002079002079,0.837487537387837
483,0.06,2,500,0.7,0.79002079002079,0.830508474576271
530,0.14,1,200,0.75,0.79002079002079,0.837487537387837
653,0.06,1,400,0.8,0.79002079002079,0.837487537387837
505,0.14,1,100,0.75,0.788981288981289,0.82851445663011
652,0.04,1,400,0.8,0.788981288981289,0.832502492522433
828,0.06,1,200,0.9,0.788981288981289,0.82951146560319
219,0.1,4,100,0.6,0.787941787941788,0.834496510468594
730,0.14,1,200,0.85,0.787941787941788,0.836490528414756
842,0.04,4,200,0.9,0.786902286902287,0.82851445663011
52,0.04,1,400,0.5,0.785862785862786,0.837487537387837
538,0.06,3,200,0.75,0.785862785862786,0.834496510468594
555,0.14,1,400,0.75,0.785862785862786,0.837487537387837
380,0.14,1,500,0.65,0.784823284823285,0.837487537387837
458,0.06,2,400,0.7,0.784823284823285,0.777666999002991
601,0.01,1,100,0.8,0.784823284823285,0.826520438683948
71,0.01,5,400,0.5,0.783783783783784,0.820538384845464
90,0.14,3,500,0.5,0.782744282744283,0.819541375872383
331,0.01,2,200,0.65,0.782744282744283,0.817547357926221
481,0.01,2,500,0.7,0.782744282744283,0.830508474576271
552,0.04,1,400,0.75,0.782744282744283,0.830508474576271
677,0.04,1,500,0.8,0.782744282744283,0.82851445663011
174,0.1,5,400,0.55,0.781704781704782,0.835493519441675
951,0.01,1,400,0.95,0.781704781704782,0.825523429710867
237,0.04,3,200,0.6,0.77962577962578,0.821535393818544
162,0.04,3,400,0.55,0.778586278586279,0.836490528414756
734,0.1,2,200,0.85,0.778586278586279,0.825523429710867
258,0.06,2,400,0.6,0.777546777546777,0.816550348953141
748,0.06,5,200,0.85,0.777546777546777,0.808574277168495
124,0.1,5,100,0.55,0.776507276507276,0.803589232303091
226,0.01,1,200,0.6,0.776507276507276,0.835493519441675
602,0.04,1,100,0.8,0.775467775467775,0.832502492522433
78,0.06,1,500,0.5,0.774428274428274,0.833499501495513
303,0.06,1,100,0.65,0.774428274428274,0.82851445663011
104,0.1,1,100,0.55,0.773388773388773,0.832502492522433
591,0.01,4,500,0.75,0.773388773388773,0.804586241276172
903,0.06,1,100,0.95,0.773388773388773,0.816550348953141
949,0.1,5,200,0.95,0.773388773388773,0.827517447657029
551,0.01,1,400,0.75,0.772349272349272,0.822532402791625
623,0.06,5,100,0.8,0.772349272349272,0.809571286141575
781,0.01,2,500,0.85,0.772349272349272,0.835493519441675
388,0.06,3,500,0.65,0.771309771309771,0.814556331006979
956,0.01,2,400,0.95,0.77027027027027,0.809571286141575
955,0.14,1,400,0.95,0.769230769230769,0.809571286141575
667,0.04,4,400,0.8,0.768191268191268,0.758723828514457
610,0.14,2,100,0.8,0.767151767151767,0.810568295114656
855,0.14,1,400,0.9,0.767151767151767,0.827517447657029
344,0.1,4,200,0.65,0.765072765072765,0.779661016949153
436,0.01,3,200,0.7,0.765072765072765,0.837487537387837
578,0.06,1,500,0.75,0.765072765072765,0.837487537387837
227,0.04,1,200,0.6,0.764033264033264,0.837487537387837
243,0.06,4,200,0.6,0.764033264033264,0.817547357926221
418,0.06,4,100,0.7,0.762993762993763,0.774675972083749
625,0.14,5,100,0.8,0.762993762993763,0.790628115653041
137,0.04,3,200,0.55,0.761954261954262,0.795613160518445
460,0.14,2,400,0.7,0.761954261954262,0.779661016949153
877,0.04,1,500,0.9,0.760914760914761,0.803589232303091
10,0.14,2,100,0.5,0.758835758835759,0.790628115653041
257,0.04,2,400,0.6,0.758835758835759,0.813559322033898
577,0.04,1,500,0.75,0.758835758835759,0.836490528414756
455,0.14,1,400,0.7,0.757796257796258,0.833499501495513
719,0.1,4,100,0.85,0.757796257796258,0.777666999002991
560,0.14,2,400,0.75,0.756756756756757,0.799601196410768
426,0.01,1,200,0.7,0.754677754677755,0.836490528414756
572,0.04,5,400,0.75,0.754677754677755,0.798604187437687
584,0.1,2,500,0.75,0.754677754677755,0.831505483549352
884,0.1,2,500,0.9,0.754677754677755,0.808574277168495
565,0.14,3,400,0.75,0.751559251559252,0.826520438683948
491,0.01,4,500,0.7,0.748440748440748,0.773678963110668
499,0.1,5,500,0.7,0.748440748440748,0.713858424725823
82,0.04,2,500,0.5,0.746361746361746,0.834496510468594
130,0.14,1,200,0.55,0.745322245322245,0.837487537387837
276,0.01,1,500,0.6,0.745322245322245,0.836490528414756
583,0.06,2,500,0.75,0.745322245322245,0.778664007976072
880,0.14,1,500,0.9,0.742203742203742,0.832502492522433
16,0.01,4,100,0.5,0.74012474012474,0.778664007976072
357,0.04,2,400,0.65,0.738045738045738,0.781655034895314
319,0.1,4,100,0.65,0.737006237006237,0.823529411764706
502,0.04,1,100,0.75,0.737006237006237,0.692921236291127
379,0.1,1,500,0.65,0.734927234927235,0.837487537387837
639,0.1,3,200,0.8,0.734927234927235,0.813559322033898
445,0.14,4,200,0.7,0.732848232848233,0.784646061814556
272,0.04,5,400,0.6,0.731808731808732,0.770687936191426
727,0.04,1,200,0.85,0.731808731808732,0.76370887337986
813,0.06,3,100,0.9,0.72972972972973,0.795613160518445
376,0.01,1,500,0.65,0.728690228690229,0.808574277168495
298,0.06,5,500,0.6,0.725571725571726,0.768693918245264
535,0.14,2,200,0.75,0.725571725571726,0.779661016949153
431,0.01,2,200,0.7,0.724532224532225,0.765702891326022
468,0.06,4,400,0.7,0.723492723492724,0.791625124626122
929,0.1,1,200,0.95,0.723492723492724,0.824526420737787
94,0.1,4,500,0.5,0.721413721413721,0.784646061814556
642,0.04,4,200,0.8,0.721413721413721,0.752741774675972
822,0.04,5,100,0.9,0.72037422037422,0.76271186440678
575,0.14,5,400,0.75,0.719334719334719,0.758723828514457
991,0.01,4,500,0.95,0.719334719334719,0.774675972083749
879,0.1,1,500,0.9,0.718295218295218,0.818544366899302
181,0.01,2,500,0.55,0.717255717255717,0.727816550348953
279,0.1,1,500,0.6,0.715176715176715,0.818544366899302
132,0.04,2,200,0.55,0.712058212058212,0.682951146560319
673,0.06,5,400,0.8,0.712058212058212,0.778664007976072
814,0.1,3,100,0.9,0.711018711018711,0.730807577268195
145,0.14,4,200,0.55,0.70997920997921,0.830508474576271
549,0.1,5,200,0.75,0.70997920997921,0.716849451645065
753,0.06,1,400,0.85,0.70997920997921,0.835493519441675
75,0.14,5,400,0.5,0.705821205821206,0.831505483549352
236,0.01,3,200,0.6,0.705821205821206,0.756729810568295
792,0.04,4,500,0.85,0.705821205821206,0.793619142572283
305,0.14,1,100,0.65,0.704781704781705,0.837487537387837
407,0.04,2,100,0.7,0.700623700623701,0.82851445663011
484,0.1,2,500,0.7,0.700623700623701,0.80259222333001
85,0.14,2,500,0.5,0.698544698544699,0.837487537387837
643,0.06,4,200,0.8,0.697505197505198,0.724825523429711
222,0.04,5,100,0.6,0.695426195426195,0.750747756729811
83,0.06,2,500,0.5,0.691268191268191,0.833499501495513
684,0.1,2,500,0.8,0.691268191268191,0.816550348953141
157,0.04,2,400,0.55,0.689189189189189,0.748753738783649
916,0.01,4,100,0.95,0.689189189189189,0.748753738783649
509,0.1,2,100,0.75,0.687110187110187,0.750747756729811
395,0.14,4,500,0.65,0.686070686070686,0.728813559322034
173,0.06,5,400,0.55,0.682952182952183,0.758723828514457
199,0.1,5,500,0.55,0.682952182952183,0.746759720837488
26,0.01,1,200,0.5,0.67983367983368,0.76271186440678
851,0.01,1,400,0.9,0.67983367983368,0.708873379860419
325,0.14,5,100,0.65,0.677754677754678,0.737786640079761
204,0.1,1,100,0.6,0.676715176715177,0.82951146560319
230,0.14,1,200,0.6,0.673596673596674,0.837487537387837
630,0.14,1,200,0.8,0.673596673596674,0.806580259222333
554,0.1,1,400,0.75,0.67047817047817,0.837487537387837
927,0.04,1,200,0.95,0.67047817047817,0.6839481555334
212,0.04,3,100,0.6,0.668399168399168,0.702891326021934
614,0.1,3,100,0.8,0.668399168399168,0.642073778664008
904,0.1,1,100,0.95,0.667359667359667,0.729810568295115
958,0.06,2,400,0.95,0.666320166320166,0.708873379860419
116,0.01,4,100,0.55,0.665280665280665,0.785643070787637
401,0.01,1,100,0.7,0.661122661122661,0.714855433698903
697,0.04,5,500,0.8,0.661122661122661,0.676969092721834
611,0.01,3,100,0.8,0.66008316008316,0.704885343968096
248,0.06,5,200,0.6,0.656964656964657,0.695912263210369
270,0.14,4,400,0.6,0.654885654885655,0.69690927218345
683,0.06,2,500,0.8,0.651767151767152,0.691924227318046
472,0.04,5,400,0.7,0.650727650727651,0.663010967098704
718,0.06,4,100,0.85,0.64968814968815,0.678963110667996
871,0.01,5,400,0.9,0.648648648648649,0.702891326021934
585,0.14,2,500,0.75,0.647609147609148,0.706879361914257
921,0.01,5,100,0.95,0.647609147609148,0.695912263210369
147,0.04,5,200,0.55,0.646569646569647,0.690927218344965
175,0.14,5,400,0.55,0.646569646569647,0.694915254237288
537,0.04,3,200,0.75,0.646569646569647,0.690927218344965
731,0.01,2,200,0.85,0.643451143451143,0.6839481555334
476,0.01,1,500,0.7,0.642411642411642,0.680957128614158
141,0.01,4,200,0.55,0.641372141372141,0.675972083748754
358,0.06,2,400,0.65,0.641372141372141,0.727816550348953
449,0.1,5,200,0.7,0.639293139293139,0.651046859421735
2,0.04,1,100,0.5,0.638253638253638,0.759720837487537
240,0.14,3,200,0.6,0.638253638253638,0.675972083748754
563,0.06,3,400,0.75,0.638253638253638,0.661016949152542
974,0.1,5,400,0.95,0.637214137214137,0.666999002991027
977,0.04,1,500,0.95,0.637214137214137,0.67098703888335
777,0.04,1,500,0.85,0.636174636174636,0.71086739780658
672,0.04,5,400,0.8,0.635135135135135,0.734795613160518
252,0.04,1,400,0.6,0.634095634095634,0.727816550348953
409,0.1,2,100,0.7,0.634095634095634,0.721834496510469
802,0.04,1,100,0.9,0.633056133056133,0.705882352941176
950,0.14,5,200,0.95,0.633056133056133,0.6580259222333
988,0.06,3,500,0.95,0.633056133056133,0.642073778664008
123,0.06,5,100,0.55,0.632016632016632,0.64506480558325
185,0.14,2,500,0.55,0.632016632016632,0.726819541375872
262,0.04,3,400,0.6,0.632016632016632,0.679960119641077
417,0.04,4,100,0.7,0.632016632016632,0.659022931206381
487,0.04,3,500,0.7,0.632016632016632,0.606181455633101
545,0.14,4,200,0.75,0.632016632016632,0.649052841475573
634,0.1,2,200,0.8,0.632016632016632,0.657028913260219
867,0.04,4,400,0.9,0.632016632016632,0.647058823529412
29,0.1,1,200,0.5,0.630977130977131,0.82951146560319
657,0.04,2,400,0.8,0.630977130977131,0.636091724825523
862,0.04,3,400,0.9,0.630977130977131,0.647058823529412
918,0.06,4,100,0.95,0.630977130977131,0.721834496510469
176,0.01,1,500,0.55,0.62993762993763,0.676969092721834
224,0.1,5,100,0.6,0.62993762993763,0.652043868394816
422,0.04,5,100,0.7,0.62993762993763,0.64406779661017
633,0.06,2,200,0.8,0.62993762993763,0.650049850448654
701,0.01,1,100,0.85,0.62993762993763,0.700897308075773
787,0.04,3,500,0.85,0.62993762993763,0.643070787637089
232,0.04,2,200,0.6,0.628898128898129,0.647058823529412
239,0.1,3,200,0.6,0.628898128898129,0.646061814556331
249,0.1,5,200,0.6,0.628898128898129,0.642073778664008
256,0.01,2,400,0.6,0.628898128898129,0.64506480558325
390,0.14,3,500,0.65,0.628898128898129,0.656031904287139
525,0.14,5,100,0.75,0.628898128898129,0.643070787637089
626,0.01,1,200,0.8,0.628898128898129,0.648055832502493
665,0.14,3,400,0.8,0.628898128898129,0.650049850448654
993,0.06,4,500,0.95,0.628898128898129,0.663010967098704
156,0.01,2,400,0.55,0.627858627858628,0.64506480558325
336,0.01,3,200,0.65,0.627858627858628,0.659022931206381
353,0.06,1,400,0.65,0.627858627858628,0.831505483549352
521,0.01,5,100,0.75,0.627858627858628,0.700897308075773
592,0.04,4,500,0.75,0.627858627858628,0.685942173479561
676,0.01,1,500,0.8,0.627858627858628,0.64406779661017
886,0.01,3,500,0.9,0.627858627858628,0.640079760717846
917,0.04,4,100,0.95,0.627858627858628,0.704885343968096
215,0.14,3,100,0.6,0.626819126819127,0.640079760717846
294,0.1,4,500,0.6,0.626819126819127,0.639082751744766
434,0.1,2,200,0.7,0.626819126819127,0.64406779661017
440,0.14,3,200,0.7,0.626819126819127,0.643070787637089
448,0.06,5,200,0.7,0.626819126819127,0.636091724825523
504,0.1,1,100,0.75,0.626819126819127,0.666001994017946
845,0.14,4,200,0.9,0.626819126819127,0.643070787637089
996,0.01,5,500,0.95,0.626819126819127,0.643070787637089
3,0.06,1,100,0.5,0.625779625779626,0.639082751744766
19,0.1,4,100,0.5,0.625779625779626,0.639082751744766
24,0.1,5,100,0.5,0.625779625779626,0.639082751744766
35,0.14,2,200,0.5,0.625779625779626,0.671984047856431
39,0.1,3,200,0.5,0.625779625779626,0.643070787637089
40,0.14,3,200,0.5,0.625779625779626,0.639082751744766
59,0.1,2,400,0.5,0.625779625779626,0.639082751744766
60,0.14,2,400,0.5,0.625779625779626,0.639082751744766
67,0.04,4,400,0.5,0.625779625779626,0.639082751744766
