"id","learning_rate","num_hidden","num_neurons","dropout_hidden","mse","mse_validate"
462,0.04,3,400,0.7,0.0329862718972497,0.0307170281246907
925,0.14,5,100,0.95,0.0329866917650133,0.0307160713567284
2,0.04,1,100,0.5,0.0329871810967047,0.0306897752870344
296,0.01,5,500,0.6,0.0329929124763078,0.0309351248250158
777,0.04,1,500,0.85,0.0329959117061036,0.0307407094104315
581,0.01,2,500,0.75,0.032996189773467,0.0307424081862127
979,0.1,1,500,0.95,0.0329977510755339,0.0309414482338495
910,0.14,2,100,0.95,0.0330036543020296,0.0307233645081
364,0.1,3,400,0.65,0.0330073527116677,0.0309497649930804
934,0.1,2,200,0.95,0.03300908321761,0.0307257490180944
843,0.06,4,200,0.9,0.0330155284661608,0.0309701573293774
915,0.14,3,100,0.95,0.0330201337345677,0.0309771435675255
970,0.14,4,400,0.95,0.0330264657263086,0.0307341481869244
768,0.06,4,400,0.85,0.0330363834781059,0.0310014420633254
329,0.1,1,200,0.65,0.0330430439755031,0.030808619411553
527,0.04,1,200,0.75,0.0330444202149252,0.0307668628880411
136,0.01,3,200,0.55,0.0330504165902849,0.0310250043463332
192,0.04,4,500,0.55,0.0330507866251752,0.0307470753780978
246,0.01,5,200,0.6,0.0330589615215439,0.0310344409467765
561,0.01,3,400,0.75,0.0330653722281595,0.0310437440876856
972,0.04,5,400,0.95,0.0330688585508709,0.0307569259220867
656,0.01,2,400,0.8,0.033069406645795,0.0307597236821001
331,0.01,2,200,0.65,0.0330741278315889,0.0307558359830482
704,0.1,1,100,0.85,0.033077278281152,0.0310210926538983
837,0.04,3,200,0.9,0.0330794171688641,0.0307630052354032
890,0.14,3,500,0.9,0.033085935953975,0.0307669473657215
904,0.1,1,100,0.95,0.0330917693112366,0.0307792146344247
627,0.04,1,200,0.8,0.0331150869943539,0.0311087007072055
880,0.14,1,500,0.9,0.0331254817964585,0.031067301102855
799,0.1,5,500,0.85,0.0331278333830525,0.0307923491724898
602,0.04,1,100,0.8,0.0331319214536761,0.0307560726862811
142,0.04,4,200,0.55,0.0331327579961568,0.0307953902299672
810,0.14,2,100,0.9,0.033136871423275,0.0307984632277834
968,0.06,4,400,0.95,0.0331388102270882,0.0307992948106255
717,0.04,4,100,0.85,0.0331443855914996,0.0308028584416061
838,0.06,3,200,0.9,0.0331453237073764,0.0308034594769349
953,0.06,1,400,0.95,0.0331684577092363,0.0308319480373324
217,0.04,4,100,0.6,0.0331709080087163,0.030820118258521
624,0.1,5,100,0.8,0.0331717730946393,0.0308206798078644
808,0.06,2,100,0.9,0.033172155670926,0.0308209498097223
157,0.04,2,400,0.55,0.0331802191039842,0.0312036930472703
551,0.01,1,400,0.75,0.0331808392092041,0.0307625709004428
803,0.06,1,100,0.9,0.0332043379931884,0.0308657839547154
131,0.01,2,200,0.55,0.0332163670253715,0.0308456496610333
740,0.14,3,200,0.85,0.0332184773206766,0.0308521341385373
671,0.01,5,400,0.8,0.0332313047546716,0.0312695412455399
959,0.1,2,400,0.95,0.0332402243644555,0.0308671311148501
514,0.1,3,100,0.75,0.0332565739602997,0.0313024645541735
426,0.01,1,200,0.7,0.0332666958557103,0.0308954553876517
542,0.04,4,200,0.75,0.0332675735957909,0.0308863425653346
456,0.01,2,400,0.7,0.0332689941207565,0.0308901872281799
356,0.01,2,400,0.65,0.0332703734352494,0.0313112087830436
558,0.06,2,400,0.75,0.0332796865436437,0.0313122608196502
206,0.01,2,100,0.6,0.0332807996092183,0.0308973688310752
804,0.1,1,100,0.9,0.0332826859429008,0.0312861404230602
7,0.04,2,100,0.5,0.0332886959237458,0.0308982021503823
237,0.04,3,200,0.6,0.0333137108141742,0.0309196861977397
855,0.14,1,400,0.9,0.033330555838144,0.0313088608210317
