"id","learning_rate","num_hidden","num_neurons","dropout_hidden","pccc","pccc_validate"
371,0.01,5,400,0.65,0.574358974358974,0.515957446808511
382,0.04,2,500,0.65,0.574358974358974,0.51063829787234
398,0.06,5,500,0.65,0.574358974358974,0.51063829787234
412,0.04,3,100,0.7,0.574358974358974,0.281914893617021
417,0.04,4,100,0.7,0.574358974358974,0.696808510638298
421,0.01,5,100,0.7,0.574358974358974,0.5
429,0.1,1,200,0.7,0.574358974358974,0.5
485,0.14,2,500,0.7,0.574358974358974,0.515957446808511
506,0.01,2,100,0.75,0.574358974358974,0.515957446808511
542,0.04,4,200,0.75,0.574358974358974,0.5
580,0.14,1,500,0.75,0.574358974358974,0.515957446808511
592,0.04,4,500,0.75,0.574358974358974,0.659574468085106
596,0.01,5,500,0.75,0.574358974358974,0.49468085106383
629,0.1,1,200,0.8,0.574358974358974,0.49468085106383
636,0.01,3,200,0.8,0.574358974358974,0.49468085106383
643,0.06,4,200,0.8,0.574358974358974,0.50531914893617
648,0.06,5,200,0.8,0.574358974358974,0.515957446808511
660,0.14,2,400,0.8,0.574358974358974,0.457446808510638
664,0.1,3,400,0.8,0.574358974358974,0.436170212765957
754,0.1,1,400,0.85,0.574358974358974,0.622340425531915
777,0.04,1,500,0.85,0.574358974358974,0.281914893617021
789,0.1,3,500,0.85,0.574358974358974,0.430851063829787
790,0.14,3,500,0.85,0.574358974358974,0.51063829787234
845,0.14,4,200,0.9,0.574358974358974,0.457446808510638
860,0.14,2,400,0.9,0.574358974358974,0.526595744680851
868,0.06,4,400,0.9,0.574358974358974,0.702127659574468
884,0.1,2,500,0.9,0.574358974358974,0.515957446808511
900,0.14,5,500,0.9,0.574358974358974,0.5
915,0.14,3,100,0.95,0.574358974358974,0.515957446808511
928,0.06,1,200,0.95,0.574358974358974,0.50531914893617
936,0.01,3,200,0.95,0.574358974358974,0.515957446808511
938,0.06,3,200,0.95,0.574358974358974,0.281914893617021
954,0.1,1,400,0.95,0.574358974358974,0.515957446808511
2,0.04,1,100,0.5,0.569230769230769,0.50531914893617
8,0.06,2,100,0.5,0.569230769230769,0.712765957446808
135,0.14,2,200,0.55,0.569230769230769,0.723404255319149
160,0.14,2,400,0.55,0.569230769230769,0.50531914893617
175,0.14,5,400,0.55,0.569230769230769,0.50531914893617
302,0.04,1,100,0.65,0.569230769230769,0.48936170212766
320,0.14,4,100,0.65,0.569230769230769,0.388297872340426
356,0.01,2,400,0.65,0.569230769230769,0.515957446808511
497,0.04,5,500,0.7,0.569230769230769,0.50531914893617
540,0.14,3,200,0.75,0.569230769230769,0.723404255319149
576,0.01,1,500,0.75,0.569230769230769,0.691489361702128
589,0.1,3,500,0.75,0.569230769230769,0.49468085106383
603,0.06,1,100,0.8,0.569230769230769,0.50531914893617
734,0.1,2,200,0.85,0.569230769230769,0.457446808510638
737,0.04,3,200,0.85,0.569230769230769,0.50531914893617
738,0.06,3,200,0.85,0.569230769230769,0.696808510638298
803,0.06,1,100,0.9,0.569230769230769,0.51063829787234
819,0.1,4,100,0.9,0.569230769230769,0.611702127659574
829,0.1,1,200,0.9,0.569230769230769,0.670212765957447
837,0.04,3,200,0.9,0.569230769230769,0.50531914893617
858,0.06,2,400,0.9,0.569230769230769,0.50531914893617
896,0.01,5,500,0.9,0.569230769230769,0.707446808510638
913,0.06,3,100,0.95,0.569230769230769,0.5
934,0.1,2,200,0.95,0.569230769230769,0.712765957446808
982,0.04,2,500,0.95,0.569230769230769,0.484042553191489
993,0.06,4,500,0.95,0.569230769230769,0.478723404255319
49,0.1,5,200,0.5,0.564102564102564,0.50531914893617
104,0.1,1,100,0.55,0.564102564102564,0.484042553191489
147,0.04,5,200,0.55,0.564102564102564,0.50531914893617
150,0.14,5,200,0.55,0.564102564102564,0.50531914893617
154,0.1,1,400,0.55,0.564102564102564,0.675531914893617
204,0.1,1,100,0.6,0.564102564102564,0.643617021276596
214,0.1,3,100,0.6,0.564102564102564,0.414893617021277
215,0.14,3,100,0.6,0.564102564102564,0.49468085106383
231,0.01,2,200,0.6,0.564102564102564,0.51063829787234
299,0.1,5,500,0.6,0.564102564102564,0.5
399,0.1,5,500,0.65,0.564102564102564,0.50531914893617
436,0.01,3,200,0.7,0.564102564102564,0.585106382978723
493,0.06,4,500,0.7,0.564102564102564,0.303191489361702
534,0.1,2,200,0.75,0.564102564102564,0.51063829787234
555,0.14,1,400,0.75,0.564102564102564,0.691489361702128
571,0.01,5,400,0.75,0.564102564102564,0.457446808510638
595,0.14,4,500,0.75,0.564102564102564,0.468085106382979
627,0.04,1,200,0.8,0.564102564102564,0.468085106382979
632,0.04,2,200,0.8,0.564102564102564,0.5
687,0.04,3,500,0.8,0.564102564102564,0.5
756,0.01,2,400,0.85,0.564102564102564,0.50531914893617
831,0.01,2,200,0.9,0.564102564102564,0.51063829787234
878,0.06,1,500,0.9,0.564102564102564,0.462765957446808
925,0.14,5,100,0.95,0.564102564102564,0.558510638297872
931,0.01,2,200,0.95,0.564102564102564,0.515957446808511
40,0.14,3,200,0.5,0.558974358974359,0.473404255319149
43,0.06,4,200,0.5,0.558974358974359,0.50531914893617
51,0.01,1,400,0.5,0.558974358974359,0.643617021276596
82,0.04,2,500,0.5,0.558974358974359,0.51063829787234
110,0.14,2,100,0.55,0.558974358974359,0.49468085106383
123,0.06,5,100,0.55,0.558974358974359,0.484042553191489
186,0.01,3,500,0.55,0.558974358974359,0.5
190,0.14,3,500,0.55,0.558974358974359,0.48936170212766
