"id","learning_rate","num_hidden","num_neurons","dropout_hidden","mse","mse_validate"
231,0.01,2,200,0.6,1.03761328189421,1.19603801301242
884,0.1,2,500,0.9,1.03769598565073,1.24870160570729
769,0.1,4,400,0.85,1.03882926389608,1.25040041741442
668,0.06,4,400,0.8,1.03891741187385,1.25054448043574
413,0.06,3,100,0.7,1.03898815439493,1.19990623873526
772,0.04,5,400,0.85,1.03955027265718,1.20022542097938
925,0.14,5,100,0.95,1.03965560730841,1.20026707223876
808,0.06,2,100,0.9,1.04034937489947,1.252907528948
11,0.01,3,100,0.5,1.04061511955085,1.25322958834397
213,0.06,3,100,0.6,1.04079372682224,1.20086849733578
418,0.06,4,100,0.7,1.04104689279656,1.20082599202988
638,0.06,3,200,0.8,1.04145828325219,1.25457034199758
920,0.14,4,100,0.95,1.04173337615194,1.20111731984266
844,0.1,4,200,0.9,1.04191242643443,1.20119296569145
186,0.01,3,500,0.55,1.04196649256401,1.25513661624707
527,0.04,1,200,0.75,1.04207485757166,1.12223456714396
146,0.01,5,200,0.55,1.04217881290177,1.20130489250435
969,0.1,4,400,0.95,1.0428291303136,1.20158771882054
107,0.04,2,100,0.55,1.04336152677489,1.2009875408107
869,0.1,4,400,0.9,1.04402907635405,1.25862664057571
461,0.01,3,400,0.7,1.04469273640749,1.20263415711054
943,0.06,4,200,0.95,1.04504354784434,1.26019478291568
138,0.06,3,200,0.55,1.04561964418168,1.26142315671172
222,0.04,5,100,0.6,1.0462167011308,1.20312572672035
282,0.04,2,500,0.6,1.04633490812966,1.26726694200394
66,0.01,4,400,0.5,1.04684072315771,1.20340224526532
271,0.01,5,400,0.6,1.04756240445811,1.20377010064159
41,0.01,4,200,0.5,1.04819670457209,1.2649945735019
381,0.01,2,500,0.65,1.04867443842679,1.26687480320058
471,0.01,5,400,0.7,1.05013480688865,1.26791632246064
238,0.06,3,200,0.6,1.05158050947353,1.20567555229239
620,0.14,4,100,0.8,1.05174552414628,1.20586325071527
36,0.01,3,200,0.5,1.05248712210074,1.20598213089812
692,0.04,4,500,0.8,1.05301412518147,1.27218534665818
156,0.01,2,400,0.55,1.05313535612571,1.20446951999105
508,0.06,2,100,0.75,1.05334463521312,1.27263275856948
975,0.14,5,400,0.95,1.05340256252066,1.27276274344157
858,0.06,2,400,0.9,1.0541994592047,1.27407933853224
723,0.06,5,100,0.85,1.0543579112991,1.20723779134663
81,0.01,2,500,0.5,1.05452194222275,1.27444874011997
718,0.06,4,100,0.85,1.05607764260428,1.20816699328651
722,0.04,5,100,0.85,1.0565188898101,1.27731688477508
651,0.01,1,400,0.8,1.05669490312971,1.28947680845429
323,0.06,5,100,0.65,1.05682556612214,1.20857690863473
863,0.06,3,400,0.9,1.05752208236842,1.20894750438941
559,0.1,2,400,0.75,1.05848110719341,1.28187468481826
810,0.14,2,100,0.9,1.05953604101603,1.20991667025757
519,0.1,4,100,0.75,1.06037172653357,1.28286740843064
820,0.14,4,100,0.9,1.06043528172,1.21059868647341
970,0.14,4,400,0.95,1.06068807550635,1.2833206882397
682,0.04,2,500,0.8,1.0609285356771,1.2846051686499
456,0.01,2,400,0.7,1.06109643415109,1.21030765041144
617,0.04,4,100,0.8,1.0617599585829,1.28484935860943
566,0.01,4,400,0.75,1.06194276642455,1.21146030477016
510,0.14,2,100,0.75,1.06227191903981,1.20987919016013
437,0.04,3,200,0.7,1.06244960504303,1.28576516044573
889,0.1,3,500,0.9,1.06315272463532,1.28682577209196
930,0.14,1,200,0.95,1.0632284811697,1.28604989278058
939,0.1,3,200,0.95,1.06338041729616,1.21229808285658
24,0.1,5,100,0.5,1.06356162211144,1.21240502322017
894,0.1,4,500,0.9,1.06398226660355,1.21265066527273
236,0.01,3,200,0.6,1.06480363776092,1.21318662522501
561,0.01,3,400,0.75,1.06493252604365,1.28935456852663
468,0.06,4,400,0.7,1.06534685702736,1.2899039654585
147,0.04,5,200,0.55,1.06564909273122,1.21363569979234
709,0.1,2,100,0.85,1.06583777723,1.29060495861666
824,0.1,5,100,0.9,1.06671264903524,1.21426940774622
366,0.01,4,400,0.65,1.06697304731705,1.21441798046091
935,0.14,2,200,0.95,1.06715486380114,1.29249035330691
197,0.04,5,500,0.55,1.06766182477508,1.29318296490654
923,0.06,5,100,0.95,1.06780091260581,1.29336584666646
802,0.04,1,100,0.9,1.06794269252404,1.30377478017916
914,0.1,3,100,0.95,1.06800204090876,1.21504468369102
720,0.14,4,100,0.85,1.06904163722215,1.21567494979547
613,0.06,3,100,0.8,1.06911464668201,1.2157296833894
572,0.04,5,400,0.75,1.06942378600548,1.2159073217085
712,0.04,3,100,0.85,1.06991719648663,1.29631278118524
482,0.04,2,500,0.7,1.07038402366275,1.21152543782441
965,0.14,3,400,0.95,1.07038946370752,1.21649717039303
745,0.14,4,200,0.85,1.07099772647774,1.2978110165883
908,0.06,2,100,0.95,1.07104615799305,1.29788549205885
232,0.04,2,200,0.6,1.07122010819303,1.2151649869087
396,0.01,5,500,0.65,1.07157842282529,1.29861401536463
840,0.14,3,200,0.9,1.07323606960808,1.30090175508012
663,0.06,3,400,0.8,1.07349118542005,1.30124620819235
933,0.06,2,200,0.95,1.07349838887747,1.30126034397274
537,0.04,3,200,0.75,1.07382377359533,1.30172862211567
203,0.06,1,100,0.6,1.0749518490781,1.32101501519954
959,0.1,2,400,0.95,1.07508721777789,1.30349056725871
71,0.01,5,400,0.5,1.0756032537432,1.21974513645769
903,0.06,1,100,0.95,1.07658011772663,1.30668846498637
