"id","learning_rate","num_hidden","num_neurons","dropout_hidden","pccc","pccc_validate"
80,0.14,1,500,0.5,0.82780612244898,0.854356306892068
114,0.1,3,100,0.55,0.82780612244898,0.82444733420026
214,0.1,3,100,0.6,0.82780612244898,0.834850455136541
259,0.1,2,400,0.6,0.82780612244898,0.846553966189857
307,0.04,2,100,0.65,0.82780612244898,0.845253576072822
165,0.14,3,400,0.55,0.826530612244898,0.841352405721717
280,0.14,1,500,0.6,0.826530612244898,0.856957087126138
681,0.01,2,500,0.8,0.826530612244898,0.841352405721717
942,0.04,4,200,0.95,0.826530612244898,0.82704811443433
5,0.14,1,100,0.5,0.825255102040816,0.846553966189857
103,0.06,1,100,0.55,0.825255102040816,0.845253576072822
480,0.14,1,500,0.7,0.825255102040816,0.846553966189857
536,0.01,3,200,0.75,0.825255102040816,0.841352405721717
569,0.1,4,400,0.75,0.825255102040816,0.841352405721717
455,0.14,1,400,0.7,0.823979591836735,0.846553966189857
963,0.06,3,400,0.95,0.823979591836735,0.842652795838752
509,0.1,2,100,0.75,0.822704081632653,0.82704811443433
651,0.01,1,400,0.8,0.822704081632653,0.817945383615085
184,0.1,2,500,0.55,0.821428571428571,0.850455136540962
454,0.1,1,400,0.7,0.821428571428571,0.842652795838752
595,0.14,4,500,0.75,0.821428571428571,0.830949284785436
917,0.04,4,100,0.95,0.821428571428571,0.838751625487646
208,0.06,2,100,0.6,0.82015306122449,0.842652795838752
321,0.01,5,100,0.65,0.82015306122449,0.82444733420026
782,0.04,2,500,0.85,0.82015306122449,0.829648894668401
858,0.06,2,400,0.9,0.82015306122449,0.841352405721717
933,0.06,2,200,0.95,0.82015306122449,0.843953185955787
54,0.1,1,400,0.5,0.818877551020408,0.847854356306892
69,0.1,4,400,0.5,0.818877551020408,0.840052015604681
252,0.04,1,400,0.6,0.818877551020408,0.840052015604681
361,0.01,3,400,0.65,0.818877551020408,0.838751625487646
665,0.14,3,400,0.8,0.818877551020408,0.840052015604681
705,0.14,1,100,0.85,0.818877551020408,0.840052015604681
2,0.04,1,100,0.5,0.817602040816326,0.841352405721717
160,0.14,2,400,0.55,0.817602040816326,0.838751625487646
476,0.01,1,500,0.7,0.817602040816326,0.833550065019506
578,0.06,1,500,0.75,0.817602040816326,0.836150845253576
783,0.06,2,500,0.85,0.817602040816326,0.841352405721717
971,0.01,5,400,0.95,0.817602040816326,0.837451235370611
32,0.04,2,200,0.5,0.816326530612245,0.838751625487646
488,0.06,3,500,0.7,0.816326530612245,0.840052015604681
640,0.14,3,200,0.8,0.816326530612245,0.833550065019506
127,0.04,1,200,0.55,0.815051020408163,0.838751625487646
288,0.06,3,500,0.6,0.815051020408163,0.834850455136541
787,0.04,3,500,0.85,0.815051020408163,0.840052015604681
844,0.1,4,200,0.9,0.815051020408163,0.82184655396619
969,0.1,4,400,0.95,0.815051020408163,0.840052015604681
217,0.04,4,100,0.6,0.813775510204082,0.836150845253576
564,0.1,3,400,0.75,0.813775510204082,0.833550065019506
976,0.01,1,500,0.95,0.813775510204082,0.833550065019506
278,0.06,1,500,0.6,0.8125,0.838751625487646
425,0.14,5,100,0.7,0.8125,0.781534460338101
466,0.01,4,400,0.7,0.8125,0.836150845253576
586,0.01,3,500,0.75,0.8125,0.811443433029909
154,0.1,1,400,0.55,0.811224489795918,0.854356306892068
164,0.1,3,400,0.55,0.811224489795918,0.840052015604681
373,0.06,5,400,0.65,0.811224489795918,0.834850455136541
624,0.1,5,100,0.8,0.811224489795918,0.833550065019506
685,0.14,2,500,0.8,0.811224489795918,0.834850455136541
752,0.04,1,400,0.85,0.811224489795918,0.837451235370611
901,0.01,1,100,0.95,0.811224489795918,0.815344603381014
153,0.06,1,400,0.55,0.809948979591837,0.829648894668401
791,0.01,4,500,0.85,0.809948979591837,0.842652795838752
178,0.06,1,500,0.55,0.808673469387755,0.837451235370611
815,0.14,3,100,0.9,0.808673469387755,0.838751625487646
135,0.14,2,200,0.55,0.807397959183674,0.830949284785436
244,0.1,4,200,0.6,0.807397959183674,0.823146944083225
11,0.01,3,100,0.5,0.806122448979592,0.830949284785436
459,0.1,2,400,0.7,0.806122448979592,0.782834850455137
655,0.14,1,400,0.8,0.806122448979592,0.830949284785436
721,0.01,5,100,0.85,0.806122448979592,0.829648894668401
105,0.14,1,100,0.55,0.80484693877551,0.841352405721717
462,0.04,3,400,0.7,0.80484693877551,0.820546163849155
629,0.1,1,200,0.8,0.80484693877551,0.82184655396619
691,0.01,4,500,0.8,0.80484693877551,0.798439531859558
319,0.1,4,100,0.65,0.803571428571429,0.81924577373212
405,0.14,1,100,0.7,0.803571428571429,0.832249674902471
670,0.14,4,400,0.8,0.803571428571429,0.830949284785436
430,0.14,1,200,0.7,0.802295918367347,0.838751625487646
797,0.04,5,500,0.85,0.802295918367347,0.808842652795839
13,0.06,3,100,0.5,0.801020408163265,0.825747724317295
